S,n_workers,naive_max_wait,naive_partition_time,exact_max_wait,exact_partition_time
64,450,1.6140264946636595,0.0002429485321044922,,
64,460,1.5750446411821792,0.00025391578674316406,,
64,470,3.4425156023896024,0.0002510547637939453,,
64,480,9.294426903955184,0.0002639293670654297,,
64,490,26.255321698282373,0.00025773048400878906,,
64,500,2.610221929460038,0.00026297569274902344,,
64,510,9.646303205075021,0.0002639293670654297,,
64,520,11.258714048293173,0.00027108192443847656,,
64,530,2.3160131349496313,0.00027489662170410156,,
64,540,1.5199385897802558,0.00029587745666503906,,
64,550,12.117370418355245,0.00029397010803222656,,
64,560,4.667398274457763,0.0003008842468261719,,
64,570,1.6171967673689953,0.00030612945556640625,,
64,580,23.368883605887913,0.0003139972686767578,,
64,590,4.375270952579851,0.0003120899200439453,,
64,600,2.9864903311367144,0.0003261566162109375,,
64,610,5.3786031018705875,0.00032901763916015625,,
64,620,1.4647222447510668,0.00032520294189453125,,
64,630,4.076844261972465,0.00033211708068847656,,
64,640,5.065677204452089,0.00033783912658691406,,
64,650,3.774234056345909,0.00034308433532714844,,
64,660,2.8771782183056183,0.00034689903259277344,,
64,670,6.749348498957573,0.0003490447998046875,,
64,680,9.01591584754949,0.00035381317138671875,,
64,690,9.520452438659019,0.00035691261291503906,,
64,700,1.9689261660768045,0.0003693103790283203,,
64,710,9.828717388412016,0.0003731250762939453,,
64,720,15.701875498701124,0.00037288665771484375,,
64,730,10.403048339567311,0.00038313865661621094,,
64,740,6.420140458557079,0.00038313865661621094,,
64,750,2.593057780728217,0.00038814544677734375,,
64,760,12.384807906610376,0.00039196014404296875,,
64,770,4.109127220003782,0.0003981590270996094,,
64,780,21.19649818780358,0.0004029273986816406,,
64,790,12.74549346796038,0.0004069805145263672,,
64,800,6.0163989822057875,0.0004169940948486328,,
64,810,11.197915381066494,0.0004169940948486328,,
64,820,4.687524269387232,0.00042128562927246094,,
64,830,28.192062069107187,0.0004260540008544922,,
64,840,30.878861112930693,0.00043082237243652344,,
64,850,15.99154813134826,0.00043511390686035156,,
64,860,16.98843771176648,0.0004432201385498047,,
64,870,10.957771264741698,0.0004558563232421875,,
64,880,31.183636724979134,0.00044989585876464844,,
64,890,19.80751620602147,0.0004553794860839844,,
64,900,6.358187310341132,0.00045990943908691406,,
64,910,15.008284032459027,0.0004677772521972656,,
64,920,7.348698363097192,0.00046896934509277344,,
64,930,10.074688025755002,0.0005099773406982422,,
64,940,12.993270999186041,0.0005061626434326172,,
64,950,6.956831035443978,0.0004851818084716797,,
64,960,6.671583871807686,0.0004889965057373047,,
64,970,44.17656522277403,0.0004930496215820312,,
64,980,14.080667523538153,0.0004968643188476562,,
64,990,29.09221864683273,0.0005099773406982422,,
64,1000,22.65502397786488,0.0005109310150146484,,
128,10,1.4035667601064095,3.62396240234375e-05,,
128,20,1.0630633658014474,5.1975250244140625e-05,,
128,30,1.1290799419605362,4.410743713378906e-05,,
128,40,1.42702217904389,4.9114227294921875e-05,,
128,50,1.3062727294517877,5.412101745605469e-05,,
128,60,1.296101146266781,7.295608520507812e-05,,
128,70,3.603715738825786,6.413459777832031e-05,,
128,80,2.0208886563484914,6.794929504394531e-05,,
128,90,2.680762705827674,7.390975952148438e-05,,
128,100,1.3132918945074943,7.796287536621094e-05,,
128,110,3.6475407003503233,8.296966552734375e-05,,
128,120,1.4942004791628598,8.702278137207031e-05,,
128,130,2.5583766880695733,9.202957153320312e-05,,
128,140,3.0798814597540347,9.703636169433594e-05,,
128,150,3.1562104980985244,0.0001049041748046875,,
128,160,2.731127246244477,0.00010609626770019531,,
128,170,4.15878046165537,0.00010967254638671875,,
128,180,10.542041709524963,0.00011491775512695312,,
128,190,1.7363716880771491,0.0001220703125,,
128,200,7.004035009815681,0.00012803077697753906,,
128,210,1.9221364905483505,0.00012803077697753906,,
128,220,2.8128834219191408,0.00013113021850585938,,
128,230,3.405089196154981,0.00013518333435058594,,
128,240,1.7597347921508983,0.00013899803161621094,,
128,250,8.067353581873263,0.0001442432403564453,,
128,260,13.760199287151298,0.00016427040100097656,,
128,270,1.495458536653839,0.00016427040100097656,,
128,280,6.745353610124127,0.0001709461212158203,,
128,290,3.317325098927288,0.00016999244689941406,,
128,300,2.436072020287377,0.00021409988403320312,,
128,310,8.812669589545894,0.000179290771484375,,
128,320,6.381178512791239,0.00018286705017089844,,
128,330,7.779209623672614,0.0001938343048095703,,
128,340,2.4517487308952752,0.00019407272338867188,,
128,350,4.989359923126242,0.00019812583923339844,,
128,360,7.285205441089534,0.000202178955078125,,
128,370,3.2875366993523727,0.0002048015594482422,,
128,380,3.4826919505140004,0.00021409988403320312,,
128,390,1.5478762306866563,0.00022077560424804688,,
128,400,3.0154296649833032,0.00022292137145996094,,
128,410,3.132198522369354,0.00022602081298828125,,
128,420,13.209409240121015,0.00023508071899414062,,
128,430,5.327201595479304,0.0002338886260986328,,
128,440,3.5737177981837216,0.000240325927734375,,
128,450,6.906726468406653,0.00024390220642089844,,
128,460,3.6670114373531137,0.00025773048400878906,,
128,470,1.8779012337331458,0.00026106834411621094,,
128,480,7.285115661593066,0.0002658367156982422,,
128,490,5.233845763913784,0.0002639293670654297,,
128,500,2.5086031498267616,0.0002689361572265625,,
128,510,9.600567020760428,0.0002741813659667969,,
128,520,3.412671649109533,0.0002841949462890625,,
128,530,9.538689585782436,0.00030303001403808594,,
128,540,1.5775886651366413,0.0002810955047607422,,
128,550,2.0104755873712583,0.0002980232238769531,,
128,560,2.087967670691169,0.0002906322479248047,,
128,570,15.718279018182477,0.00030303001403808594,,
128,580,1.5481054484879295,0.00030112266540527344,,
128,590,2.192989948068165,0.0003120899200439453,,
128,600,11.743942358881583,0.0003178119659423828,,
128,610,8.146091876936804,0.0003228187561035156,,
128,620,15.271125977860471,0.00034308433532714844,,
128,630,4.365717993076247,0.0003418922424316406,,
128,640,18.337126491743664,0.0003440380096435547,,
128,650,10.004858778569266,0.0003609657287597656,,
128,660,2.5688625909575475,0.0003437995910644531,,
128,670,13.571988803453984,0.00036025047302246094,,
128,680,1.7622975672293761,0.0003669261932373047,,
128,690,15.962318016582364,0.00038504600524902344,,
128,700,10.426005901859579,0.00036597251892089844,,
128,710,2.608004512325259,0.00037097930908203125,,
128,720,29.722232427063176,0.0003771781921386719,,
128,730,11.428575503659653,0.0003829002380371094,,
128,740,9.240257976546413,0.00038313865661621094,,
128,750,1.6990387359787933,0.0003879070281982422,,
128,760,14.056124062742828,0.00038814544677734375,,
128,770,6.750531740294706,0.0003979206085205078,,
128,780,7.295237894954498,0.00040793418884277344,,
128,790,9.87147764059543,0.00040793418884277344,,
128,800,24.29584969583633,0.0004119873046875,,
128,810,11.336123380394634,0.000431060791015625,,
128,820,4.875397302688097,0.000431060791015625,,
128,830,14.487824146462167,0.0004329681396484375,,
128,840,2.7967310395998846,0.0004260540008544922,,
128,850,1.6249643731440875,0.00042510032653808594,,
128,860,4.951353535238201,0.0004248619079589844,,
128,870,9.803789009123564,0.0004458427429199219,,
128,880,16.05288430307107,0.00044798851013183594,,
128,890,1.8772734448866764,0.00046372413635253906,,
128,900,2.5408371279042985,0.0004620552062988281,,
128,910,18.347043133488953,0.0004761219024658203,,
128,920,9.717581580694379,0.0004611015319824219,,
128,930,10.00478979103145,0.0004620552062988281,,
128,940,1.847052789761742,0.0004811286926269531,,
128,950,4.131615968351378,0.0004990100860595703,,
128,960,13.672699074756794,0.0004940032958984375,,
128,970,6.5317508279373575,0.0004968643188476562,,
128,980,14.796864775890848,0.0004978179931640625,,
128,990,2.2636366841228437,0.0004992485046386719,,
128,1000,17.911068089421175,0.0005190372467041016,,
256,10,0.8920865816748922,3.695487976074219e-05,,
256,20,0.8759536383465054,4.1961669921875e-05,,
256,30,1.3687356789519036,4.410743713378906e-05,,
256,40,1.6604377217501938,4.792213439941406e-05,,
256,50,1.3327283359665278,5.3882598876953125e-05,,
256,60,2.9931568826704433,5.888938903808594e-05,,
256,70,2.370940641495065,6.389617919921875e-05,,
256,80,1.254069100816035,6.794929504394531e-05,,
256,90,1.51142094113235,7.128715515136719e-05,,
256,100,1.385501482931486,7.486343383789062e-05,,
256,110,1.556576934132769,8.893013000488281e-05,,
256,120,3.7204329581531086,8.916854858398438e-05,,
256,130,1.716780297957067,9.298324584960938e-05,,
256,140,1.7784005949980264,9.679794311523438e-05,,
256,150,3.0963072727004515,0.00010085105895996094,,
256,160,1.6125287570687048,0.00010585784912109375,,
256,170,1.532035840675125,0.00011301040649414062,,
256,180,2.772662728475069,0.00011491775512695312,,
256,190,3.1129319134902182,0.00012683868408203125,,
256,200,1.2378419975424761,0.00012612342834472656,,
256,210,3.6652409177193856,0.000125885009765625,,
256,220,2.46800982125374,0.0001308917999267578,,
256,230,4.813790041877045,0.00013899803161621094,,
256,240,1.7665213201939993,0.00013899803161621094,,
256,250,5.338841432479516,0.00014400482177734375,,
256,260,1.5926128877136607,0.00015211105346679688,,
256,270,6.711680048437755,0.00015282630920410156,,
256,280,11.09368146075705,0.00015807151794433594,,
256,290,2.9803307914955233,0.00016188621520996094,,
256,300,2.5860792785590556,0.0001671314239501953,,
256,310,6.535938306130673,0.00018405914306640625,,
256,320,7.734401621287223,0.0001819133758544922,,
256,330,8.446767014711156,0.0001900196075439453,,
256,340,1.9917772488197412,0.0002009868621826172,,
256,350,3.7874655928190437,0.00019693374633789062,,
256,360,14.81453422979046,0.00020313262939453125,,
256,370,2.8443788100525156,0.0002079010009765625,,
256,380,6.830594009802141,0.00020766258239746094,,
256,390,1.7714996684315498,0.00021910667419433594,,
256,400,8.443730102805828,0.00021505355834960938,,
256,410,16.528766651107304,0.0002181529998779297,,
256,420,7.454360720094367,0.00022292137145996094,,
256,430,6.599603297414176,0.0002281665802001953,,
256,440,5.026818892837688,0.0002410411834716797,,
256,450,32.315888808429534,0.0002372264862060547,,
256,460,18.403955868392003,0.00024390220642089844,,
256,470,11.2156533964291,0.0002529621124267578,,
256,480,3.280297731778451,0.00025177001953125,,
256,490,2.875406467156658,0.00026917457580566406,,
256,500,17.623390605963454,0.00026917457580566406,,
256,510,5.7507662970301165,0.00027489662170410156,,
256,520,32.100508913875274,0.0002789497375488281,,
256,530,15.133006169554063,0.00028395652770996094,,
256,540,1.9336446680085657,0.00028824806213378906,,
256,550,6.18705337383317,0.00029206275939941406,,
256,560,4.715391120181943,0.0002970695495605469,,
256,570,10.74493285924964,0.0003008842468261719,,
256,580,10.878167580026137,0.0003058910369873047,,
256,590,2.584735582877655,0.00030994415283203125,,
256,600,12.456254851672483,0.00031685829162597656,,
256,610,2.2197362180348765,0.000324249267578125,,
256,620,1.9600279076410443,0.00032591819763183594,,
256,630,1.6878583382018424,0.0003299713134765625,,
256,640,9.786612175600778,0.0003352165222167969,,
256,650,3.2685168307216457,0.00034117698669433594,,
256,660,1.8241304817649,0.0003490447998046875,,
256,670,10.334675212274682,0.00034999847412109375,,
256,680,5.1949276047002755,0.0003540515899658203,,
256,690,5.724527595651832,0.0003600120544433594,,
256,700,7.448769904059103,0.0003619194030761719,,
256,710,9.192681656395344,0.0003731250762939453,,
256,720,3.9632858095883083,0.0003750324249267578,,
256,730,14.233432687952234,0.0003788471221923828,,
256,740,7.9427530887722195,0.0003840923309326172,,
256,750,13.660716967681825,0.00038814544677734375,,
256,760,10.979771217283638,0.000392913818359375,,
256,770,3.7615163593463947,0.0004000663757324219,,
256,780,9.584479766924291,0.0004029273986816406,,
256,790,11.942939770056498,0.0004076957702636719,,
256,800,11.256479581206188,0.0004143714904785156,,
256,810,8.781874852670153,0.0004181861877441406,,
256,820,6.681480689095835,0.0004208087921142578,,
256,830,9.503441884749973,0.0004291534423828125,,
256,840,19.516269889259778,0.00043201446533203125,,
256,850,4.797624121536577,0.0004363059997558594,,
256,860,7.057251122716117,0.0004420280456542969,,
256,870,12.50729013585742,0.0004448890686035156,,
256,880,9.034473685901194,0.0004570484161376953,,
256,890,16.927481659193383,0.00045490264892578125,,
256,900,1.8650932698044993,0.0004627704620361328,,
256,910,1.7543688257468646,0.00047087669372558594,,
256,920,7.796961720522493,0.00047016143798828125,,
256,930,3.9481842701812337,0.0004661083221435547,,
256,940,8.047253953981766,0.0004799365997314453,,
256,950,3.390082384190368,0.0004889965057373047,,
256,960,19.656713564273677,0.0004899501800537109,,
256,970,2.0734567100781423,0.0004971027374267578,,
256,980,3.405784612775411,0.0004968643188476562,,
256,990,8.903444315491198,0.0005059242248535156,,
256,1000,3.9671345027876606,0.0005109310150146484,,
512,10,0.9322232556628336,3.62396240234375e-05,,
512,20,2.766266750051681,4.00543212890625e-05,,
512,30,1.43747976356223,4.410743713378906e-05,,
512,40,1.842466338355047,4.887580871582031e-05,,
512,50,3.4923996323634903,5.2928924560546875e-05,,
512,60,1.485139201326147,5.91278076171875e-05,,
512,70,2.3596313001511984,6.198883056640625e-05,,
512,80,3.9992527545500796,7.081031799316406e-05,,
512,90,3.5695059416774306,7.200241088867188e-05,,
512,100,1.3618908001624588,7.677078247070312e-05,,
512,110,1.5557892623808849,8.20159912109375e-05,,
512,120,7.074900203028694,8.726119995117188e-05,,
512,130,4.475385341049455,9.179115295410156e-05,,
512,140,5.588904425047652,9.703636169433594e-05,,
512,150,2.29369175661314,0.0001010894775390625,,
512,160,6.223222391495093,0.0001049041748046875,,
512,170,2.4394372988586,0.00010991096496582031,,
512,180,1.459188278927436,0.00011515617370605469,,
512,190,1.5631277980713856,0.00011897087097167969,,
512,200,5.964090939115354,0.0001239776611328125,,
512,210,9.32405599983717,0.0001289844512939453,,
512,220,2.330025371921867,0.0001342296600341797,,
512,230,3.8922911212081495,0.0001380443572998047,,
512,240,11.936872308509283,0.00014591217041015625,,
512,250,4.167438502407637,0.0001480579376220703,,
512,260,10.400276411253468,0.00015306472778320312,,
512,270,1.412533277268592,0.0001571178436279297,,
512,280,1.4236599542341253,0.0001621246337890625,,
512,290,3.484956731063713,0.00016379356384277344,,
512,300,6.368685521973671,0.00017189979553222656,,
512,310,4.386126636034826,0.00017690658569335938,,
512,320,1.4097864041815837,0.00018215179443359375,,
512,330,7.592460737775493,0.0001857280731201172,,
512,340,2.542646386997737,0.00019097328186035156,,
512,350,3.3699208393237705,0.00019478797912597656,,
512,360,8.971662220003173,0.00020194053649902344,,
512,370,5.609598850164174,0.00020599365234375,,
512,380,4.54265905209979,0.0002110004425048828,,
512,390,7.3806246429560005,0.00021505355834960938,,
512,400,7.077176665999454,0.00021910667419433594,,
512,410,2.0135632019301886,0.000225067138671875,,
512,420,7.323934930960411,0.0002300739288330078,,
512,430,12.436178833133642,0.00024008750915527344,,
512,440,14.360227378272523,0.0002391338348388672,,
512,450,8.362018712793382,0.000244140625,,
512,460,11.606653794777523,0.00025010108947753906,,
512,470,9.497009101075388,0.0002529621124267578,,
512,480,6.284093187853442,0.00025916099548339844,,
512,490,3.024192369935074,0.0002627372741699219,,
512,500,3.5984471619691623,0.00026798248291015625,,
512,510,3.197306902311176,0.0002732276916503906,,
512,520,1.7766975267056255,0.0002779960632324219,,
512,530,9.676102060654383,0.00028228759765625,,
512,540,2.2707868159710367,0.0002911090850830078,,
512,550,3.1380179196516913,0.00029206275939941406,,
512,560,1.8388464251940089,0.0002989768981933594,,
512,570,7.071007091611548,0.00030112266540527344,,
512,580,2.4274243597876013,0.0003058910369873047,,
512,590,7.834495275715124,0.00031375885009765625,,
512,600,8.432212183522562,0.00031375885009765625,,
512,610,10.106575397362377,0.0003139972686767578,,
512,620,4.573989888559484,0.0003209114074707031,,
512,630,1.7554381762084006,0.0003249645233154297,,
512,640,2.828814291518788,0.00033092498779296875,,
512,650,5.847089331992536,0.00034689903259277344,,
512,660,1.9085786315644273,0.00034618377685546875,,
512,670,7.085476255387151,0.0003509521484375,,
512,680,3.8456012289792074,0.000354766845703125,,
512,690,3.8198120954004313,0.0003650188446044922,,
512,700,4.973677030583779,0.0003609657287597656,,
512,710,23.380518456892222,0.0003609657287597656,,
512,720,5.225220717387234,0.00036525726318359375,,
512,730,2.77060369173022,0.00036716461181640625,,
512,740,2.67687554657942,0.0003848075866699219,,
512,750,9.67817467355043,0.0003910064697265625,,
512,760,17.468524544712796,0.00039386749267578125,,
512,770,22.831529239092795,0.00039005279541015625,,
512,780,1.6905958946539543,0.00040411949157714844,,
512,790,13.130437510431939,0.0004088878631591797,,
512,800,15.930845927416584,0.00041484832763671875,,
512,810,21.07859411786332,0.00040984153747558594,,
512,820,15.812922254847276,0.0004119873046875,,
512,830,10.93049550885867,0.00041794776916503906,,
512,840,3.8603510368575966,0.00042128562927246094,,
512,850,18.67739278573016,0.0004239082336425781,,
512,860,8.18677093862908,0.0004322528839111328,,
512,870,8.460650744593707,0.0004458427429199219,,
512,880,7.352209962795223,0.00045108795166015625,,
512,890,7.370210124098706,0.00045609474182128906,,
512,900,2.718352592219025,0.00044918060302734375,,
512,910,16.064705396183452,0.00046896934509277344,,
512,920,14.11591101220756,0.0004570484161376953,,
512,930,5.1493226873601365,0.0005009174346923828,,
512,940,5.084732806710207,0.0004878044128417969,,
512,950,10.659956455263268,0.0005249977111816406,,
512,960,17.557657412238722,0.00047707557678222656,,
512,970,15.871826382514396,0.0005052089691162109,,
512,980,15.797869556757805,0.0005030632019042969,,
512,990,17.12183740601712,0.0004887580871582031,,
512,1000,14.793784763081145,0.0004980564117431641,,
1024,10,1.2589521433591813,5.7220458984375e-05,,
1024,20,1.3465966761656247,4.38690185546875e-05,,
1024,30,1.2461205318664952,4.410743713378906e-05,,
1024,40,1.1252260838899204,4.792213439941406e-05,,
1024,50,3.5796316603854628,5.698204040527344e-05,,
1024,60,1.7223168990364606,8.225440979003906e-05,,
1024,70,3.0492722564397923,6.67572021484375e-05,,
1024,80,1.4226955842041935,6.914138793945312e-05,,
1024,90,2.2961471890782725,7.009506225585938e-05,,
1024,100,1.5821808797248291,7.605552673339844e-05,,
1024,110,2.3176592175803385,0.00011301040649414062,,
1024,120,1.501011127478888,8.893013000488281e-05,,
1024,130,5.666327485037423,8.916854858398438e-05,,
1024,140,3.4612164991491348,9.632110595703125e-05,,
1024,150,4.037569409180182,9.703636169433594e-05,,
1024,160,4.669272625203135,0.00011372566223144531,,
1024,170,5.7079562707761005,0.00011301040649414062,,
1024,180,4.453768300242017,0.00011706352233886719,,
1024,190,7.790752895090876,0.00011992454528808594,,
1024,200,1.373238018527399,0.0001251697540283203,,
1024,210,1.5730717910619116,0.0001289844512939453,,
1024,220,4.305219870985791,0.00013399124145507812,,
1024,230,1.568268000393398,0.00013494491577148438,,
1024,240,3.217638099975848,0.0001430511474609375,,
1024,250,2.017697235769422,0.0001468658447265625,,
1024,260,7.897287819813081,0.00015306472778320312,,
1024,270,2.401629352288774,0.0001590251922607422,,
1024,280,7.656252867394887,0.0001652240753173828,,
1024,290,7.679308169296099,0.00016736984252929688,,
1024,300,2.4272767028370827,0.00017404556274414062,,
1024,310,5.550667212311206,0.00017690658569335938,,
1024,320,3.6867057231253946,0.00018167495727539062,,
1024,330,3.335904766887614,0.000186920166015625,,
1024,340,3.9404130051496136,0.0001900196075439453,,
1024,350,2.265651292963213,0.00019693374633789062,,
1024,360,4.834430067127931,0.0002009868621826172,,
1024,370,5.271684665767483,0.00020575523376464844,,
1024,380,6.003768244991714,0.00021004676818847656,,
1024,390,9.006634699421904,0.00021600723266601562,,
1024,400,9.913196287082254,0.00021982192993164062,,
1024,410,1.9741257822625173,0.00022482872009277344,,
1024,420,6.1513442519938275,0.0002288818359375,,
1024,430,1.9130959248321866,0.0002338886260986328,,
1024,440,6.88666618959019,0.0002391338348388672,,
1024,450,5.493146437743671,0.0002472400665283203,,
1024,460,10.946892978033123,0.0002498626708984375,,
1024,470,8.00292665300721,0.0002551078796386719,,
1024,480,5.879842007550483,0.0002579689025878906,,
1024,490,8.169903727059758,0.000263214111328125,,
1024,500,1.6572482592056104,0.0002682209014892578,,
1024,510,7.057603576383171,0.0002770423889160156,,
1024,520,6.580117322964699,0.0002779960632324219,,
1024,530,7.9361397031345255,0.0002827644348144531,,
1024,540,2.020074336447834,0.0002880096435546875,,
1024,550,3.1830280826144426,0.00029206275939941406,,
1024,560,21.01270869900955,0.0002970695495605469,,
1024,570,1.9242115737649854,0.0003008842468261719,,
1024,580,3.4410637001007527,0.00030493736267089844,,
1024,590,2.621844188832521,0.0003116130828857422,,
1024,600,3.289883168567073,0.0003190040588378906,,
1024,610,2.4668362638948875,0.0003199577331542969,,
1024,620,3.7457645272335984,0.0003249645233154297,,
1024,630,16.352479040711962,0.0003299713134765625,,
1024,640,11.539328097856778,0.00034499168395996094,,
1024,650,7.644832618657405,0.0003390312194824219,,
1024,660,4.414256300166068,0.00034499168395996094,,
1024,670,13.195954728468223,0.00034618377685546875,,
1024,680,13.459421190987532,0.0003552436828613281,,
1024,690,10.206603791052839,0.0003619194030761719,,
1024,700,6.852752802903782,0.0003628730773925781,,
1024,710,2.0869968682973745,0.0003669261932373047,,
1024,720,6.339136415370755,0.00037670135498046875,,
1024,730,8.180104338322588,0.00037789344787597656,,
1024,740,6.234239591929131,0.0003840923309326172,,
1024,750,1.96843550605682,0.00039005279541015625,,
1024,760,2.0627890412639545,0.00039505958557128906,,
1024,770,1.6340141732011384,0.0003960132598876953,,
1024,780,8.262026372373672,0.0004019737243652344,,
1024,790,1.6784363951242587,0.0004069805145263672,,
1024,800,5.304963547448246,0.00041794776916503906,,
1024,810,16.625637446615222,0.00041604042053222656,,
1024,820,3.0939882415480637,0.0004239082336425781,,
1024,830,3.695954473416967,0.0004291534423828125,,
1024,840,3.4174819358544055,0.0004317760467529297,,
1024,850,2.3471602089181802,0.0004379749298095703,,
1024,860,11.213687446745121,0.00043487548828125,,
1024,870,5.803680741314357,0.00044989585876464844,,
1024,880,4.112117395659508,0.000453948974609375,,
1024,890,3.8175270820309235,0.000453948974609375,,
1024,900,4.076428586906692,0.000457763671875,,
1024,910,1.7364943800983128,0.00047397613525390625,,
1024,920,14.63190836383902,0.00046896934509277344,,
1024,930,10.899290099490806,0.0004780292510986328,,
1024,940,6.65764399849507,0.00047898292541503906,,
1024,950,5.377712005532775,0.0004830360412597656,,
1024,960,9.156536755430542,0.0004878044128417969,,
1024,970,15.977852949288186,0.0004911422729492188,,
1024,980,15.085851441306886,0.0004978179931640625,,
1024,990,4.77921418213019,0.0005011558532714844,,
1024,1000,4.123439062337646,0.0005099773406982422,,
2048,10,1.218517041199533,3.600120544433594e-05,,
2048,20,2.125271259322332,4.00543212890625e-05,,
2048,30,1.671419636927908,4.410743713378906e-05,,
2048,40,1.6140234348127365,4.792213439941406e-05,,
2048,50,1.9403227446040958,5.2928924560546875e-05,,
2048,60,4.912364193109688,5.8650970458984375e-05,,
2048,70,1.7176788942869194,6.389617919921875e-05,,
2048,80,3.2076609333551147,6.794929504394531e-05,,
2048,90,4.629890488254301,7.176399230957031e-05,,
2048,100,2.7724253951060653,7.700920104980469e-05,,
2048,110,2.2527095642698463,8.082389831542969e-05,,
2048,120,1.6416066381736485,8.702278137207031e-05,,
2048,130,2.0530461537183164,9.131431579589844e-05,,
2048,140,3.4217124138436237,9.584426879882812e-05,,
2048,150,1.254793780882407,0.00010585784912109375,,
2048,160,4.5016040031098505,0.00010395050048828125,,
2048,170,1.7962804576691518,0.00010991096496582031,,
2048,180,1.461371768803673,0.00011396408081054688,,
2048,190,3.552425129992196,0.00011992454528808594,,
2048,200,4.4130982356468405,0.0001239776611328125,,
2048,210,6.3922137516340305,0.00012803077697753906,,
2048,220,3.093795317670013,0.00013303756713867188,,
2048,230,8.030126756282828,0.0001361370086669922,,
2048,240,4.420771132735145,0.0001418590545654297,,
2048,250,3.7589308539762865,0.0001461505889892578,,
2048,260,1.3997965951191684,0.00015497207641601562,,
2048,270,6.780087185957283,0.00015807151794433594,,
2048,280,3.617650847739789,0.00016188621520996094,,
2048,290,2.388365641972112,0.00016689300537109375,,
2048,300,4.202385244381542,0.00017523765563964844,,
2048,310,6.294133626036716,0.00017714500427246094,,
2048,320,2.1095011377086905,0.0001800060272216797,,
2048,330,1.4265182281418802,0.0001850128173828125,,
2048,340,2.9753157368818304,0.00018978118896484375,,
2048,350,18.146716094582658,0.00020003318786621094,,
2048,360,1.6275721903538098,0.00020003318786621094,,
2048,370,1.881068087906712,0.00020503997802734375,,
2048,380,15.522665073058581,0.000209808349609375,,
2048,390,6.276014098946071,0.00021505355834960938,,
2048,400,1.4175525002335974,0.00021791458129882812,,
2048,410,5.720710852765861,0.00022292137145996094,,
2048,420,7.688366664756803,0.00022912025451660156,,
2048,430,3.249885314361773,0.00023508071899414062,,
2048,440,12.018144143957503,0.00023818016052246094,,
2048,450,4.315047629725813,0.0002422332763671875,,
2048,460,2.995387350389903,0.00024819374084472656,,
2048,470,2.112266646150063,0.0002529621124267578,,
2048,480,1.7020710564290127,0.00026702880859375,,
2048,490,6.196028406903451,0.00026488304138183594,,
2048,500,9.45182094252673,0.0002601146697998047,,
2048,510,4.093429054618456,0.00026917457580566406,,
2048,520,9.253946661372527,0.00028896331787109375,,
2048,530,8.377323969419876,0.0002841949462890625,,
2048,540,6.214381257894724,0.0002868175506591797,,
2048,550,5.862774637386801,0.00029087066650390625,,
2048,560,16.75359190062602,0.0003001689910888672,,
2048,570,5.627376056480797,0.00030112266540527344,,
2048,580,7.039668844176559,0.0003120899200439453,,
2048,590,3.083056735997311,0.00031495094299316406,,
2048,600,4.719045616394147,0.0003151893615722656,,
2048,610,2.733183732145303,0.00032901763916015625,,
2048,620,10.093608735387996,0.000331878662109375,,
